province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity
山西,140000,a207df29ec9583f0,SUV,2017,11,143,832
广东,440000,a207df29ec9583f0,SUV,2017,11,946,5064
广西,450000,a207df29ec9583f0,SUV,2017,11,150,859
江苏,320000,a207df29ec9583f0,SUV,2017,11,978,5270
江西,360000,a207df29ec9583f0,SUV,2017,11,177,1112
河北,130000,a207df29ec9583f0,SUV,2017,11,251,2556
河南,410000,a207df29ec9583f0,SUV,2017,11,301,2909
浙江,330000,a207df29ec9583f0,SUV,2017,11,805,4495
湖北,420000,a207df29ec9583f0,SUV,2017,11,340,1818
湖南,430000,a207df29ec9583f0,SUV,2017,11,211,1660
福建,350000,a207df29ec9583f0,SUV,2017,11,344,1591
辽宁,210000,a207df29ec9583f0,SUV,2017,11,247,1486
重庆,500000,a207df29ec9583f0,SUV,2017,11,183,969
陕西,610000,a207df29ec9583f0,SUV,2017,11,230,1264
黑龙江,230000,a207df29ec9583f0,SUV,2017,11,84,853
上海,310000,b4be3a4917289c82,Hatchback,2017,11,168,3364
云南,530000,b4be3a4917289c82,Hatchback,2017,11,81,2027
内蒙古,150000,b4be3a4917289c82,Hatchback,2017,11,32,1179
北京,110000,b4be3a4917289c82,Hatchback,2017,11,148,3815
四川,510000,b4be3a4917289c82,Hatchback,2017,11,154,3991
安徽,340000,b4be3a4917289c82,Hatchback,2017,11,95,3152
山东,370000,b4be3a4917289c82,Hatchback,2017,11,188,6829
山西,140000,b4be3a4917289c82,Hatchback,2017,11,30,1493
广东,440000,b4be3a4917289c82,Hatchback,2017,11,270,7558
广西,450000,b4be3a4917289c82,Hatchback,2017,11,41,1244
江苏,320000,b4be3a4917289c82,Hatchback,2017,11,468,9217
江西,360000,b4be3a4917289c82,Hatchback,2017,11,56,1852
河北,130000,b4be3a4917289c82,Hatchback,2017,11,140,5124
河南,410000,b4be3a4917289c82,Hatchback,2017,11,102,4977
浙江,330000,b4be3a4917289c82,Hatchback,2017,11,526,8313
湖北,420000,b4be3a4917289c82,Hatchback,2017,11,89,2755
湖南,430000,b4be3a4917289c82,Hatchback,2017,11,62,2488
福建,350000,b4be3a4917289c82,Hatchback,2017,11,58,2175
辽宁,210000,b4be3a4917289c82,Hatchback,2017,11,75,2276
重庆,500000,b4be3a4917289c82,Hatchback,2017,11,56,1520
陕西,610000,b4be3a4917289c82,Hatchback,2017,11,64,2193
黑龙江,230000,b4be3a4917289c82,Hatchback,2017,11,16,1299
上海,310000,ef76a85c4b39f693,Sedan,2017,11,659,3984
云南,530000,ef76a85c4b39f693,Sedan,2017,11,219,2660
内蒙古,150000,ef76a85c4b39f693,Sedan,2017,11,166,2079
北京,110000,ef76a85c4b39f693,Sedan,2017,11,639,5065
四川,510000,ef76a85c4b39f693,Sedan,2017,11,610,5518
安徽,340000,ef76a85c4b39f693,Sedan,2017,11,464,4832
山东,370000,ef76a85c4b39f693,Sedan,2017,11,645,9433
山西,140000,ef76a85c4b39f693,Sedan,2017,11,164,2346
广东,440000,ef76a85c4b39f693,Sedan,2017,11,958,9944
广西,450000,ef76a85c4b39f693,Sedan,2017,11,132,1835
江苏,320000,ef76a85c4b39f693,Sedan,2017,11,1408,11617
江西,360000,ef76a85c4b39f693,Sedan,2017,11,272,2741
河北,130000,ef76a85c4b39f693,Sedan,2017,11,508,6959
河南,410000,ef76a85c4b39f693,Sedan,2017,11,427,7563
浙江,330000,ef76a85c4b39f693,Sedan,2017,11,1666,10990
湖北,420000,ef76a85c4b39f693,Sedan,2017,11,410,3764
湖南,430000,ef76a85c4b39f693,Sedan,2017,11,366,3775
福建,350000,ef76a85c4b39f693,Sedan,2017,11,306,3020
辽宁,210000,ef76a85c4b39f693,Sedan,2017,11,431,3868
重庆,500000,ef76a85c4b39f693,Sedan,2017,11,200,1986
陕西,610000,ef76a85c4b39f693,Sedan,2017,11,344,3404
黑龙江,230000,ef76a85c4b39f693,Sedan,2017,11,159,2335
上海,310000,bb9fbec9a2833839,SUV,2017,11,528,2413
云南,530000,bb9fbec9a2833839,SUV,2017,11,222,1530
内蒙古,150000,bb9fbec9a2833839,SUV,2017,11,172,1111
北京,110000,bb9fbec9a2833839,SUV,2017,11,381,2462
四川,510000,bb9fbec9a2833839,SUV,2017,11,398,2845
安徽,340000,bb9fbec9a2833839,SUV,2017,11,307,2475
山东,370000,bb9fbec9a2833839,SUV,2017,11,607,4962
山西,140000,bb9fbec9a2833839,SUV,2017,11,174,1283
广东,440000,bb9fbec9a2833839,SUV,2017,11,849,5172
广西,450000,bb9fbec9a2833839,SUV,2017,11,133,962
江苏,320000,bb9fbec9a2833839,SUV,2017,11,1139,6172
江西,360000,bb9fbec9a2833839,SUV,2017,11,230,1573
河北,130000,bb9fbec9a2833839,SUV,2017,11,398,3623
河南,410000,bb9fbec9a2833839,SUV,2017,11,346,4771
浙江,330000,bb9fbec9a2833839,SUV,2017,11,1398,6079
湖北,420000,bb9fbec9a2833839,SUV,2017,11,366,2333
湖南,430000,bb9fbec9a2833839,SUV,2017,11,299,2191
福建,350000,bb9fbec9a2833839,SUV,2017,11,311,1691
辽宁,210000,bb9fbec9a2833839,SUV,2017,11,187,1789
重庆,500000,bb9fbec9a2833839,SUV,2017,11,131,1030
陕西,610000,bb9fbec9a2833839,SUV,2017,11,155,1530
黑龙江,230000,bb9fbec9a2833839,SUV,2017,11,74,1129
上海,310000,da457d15788fe8ee,SUV,2017,11,672,3458
云南,530000,da457d15788fe8ee,SUV,2017,11,267,2704
内蒙古,150000,da457d15788fe8ee,SUV,2017,11,185,1752
北京,110000,da457d15788fe8ee,SUV,2017,11,1158,5107
四川,510000,da457d15788fe8ee,SUV,2017,11,590,4340
安徽,340000,da457d15788fe8ee,SUV,2017,11,394,3714
山东,370000,da457d15788fe8ee,SUV,2017,11,603,7463
山西,140000,da457d15788fe8ee,SUV,2017,11,168,1845
广东,440000,da457d15788fe8ee,SUV,2017,11,1433,9134
广西,450000,da457d15788fe8ee,SUV,2017,11,169,1671
江苏,320000,da457d15788fe8ee,SUV,2017,11,1276,8948
江西,360000,da457d15788fe8ee,SUV,2017,11,291,2483
河北,130000,da457d15788fe8ee,SUV,2017,11,497,5327
河南,410000,da457d15788fe8ee,SUV,2017,11,431,11606
浙江,330000,da457d15788fe8ee,SUV,2017,11,1678,8287
湖北,420000,da457d15788fe8ee,SUV,2017,11,559,3749
湖南,430000,da457d15788fe8ee,SUV,2017,11,483,3551
福建,350000,da457d15788fe8ee,SUV,2017,11,355,2553
辽宁,210000,da457d15788fe8ee,SUV,2017,11,516,3679
重庆,500000,da457d15788fe8ee,SUV,2017,11,244,1799
陕西,610000,da457d15788fe8ee,SUV,2017,11,311,3006
黑龙江,230000,da457d15788fe8ee,SUV,2017,11,172,2332
上海,310000,6858d6dfe680bdf7,Sedan,2017,11,567,1980
云南,530000,6858d6dfe680bdf7,Sedan,2017,11,210,1061
内蒙古,150000,6858d6dfe680bdf7,Sedan,2017,11,71,536
北京,110000,6858d6dfe680bdf7,Sedan,2017,11,581,2259
四川,510000,6858d6dfe680bdf7,Sedan,2017,11,510,2215
安徽,340000,6858d6dfe680bdf7,Sedan,2017,11,325,2002
山东,370000,6858d6dfe680bdf7,Sedan,2017,11,443,3511
山西,140000,6858d6dfe680bdf7,Sedan,2017,11,83,645
广东,440000,6858d6dfe680bdf7,Sedan,2017,11,1163,5470
广西,450000,6858d6dfe680bdf7,Sedan,2017,11,138,918
江苏,320000,6858d6dfe680bdf7,Sedan,2017,11,1153,4633
江西,360000,6858d6dfe680bdf7,Sedan,2017,11,173,1083
河北,130000,6858d6dfe680bdf7,Sedan,2017,11,360,2319
河南,410000,6858d6dfe680bdf7,Sedan,2017,11,329,3435
浙江,330000,6858d6dfe680bdf7,Sedan,2017,11,1686,5010
湖北,420000,6858d6dfe680bdf7,Sedan,2017,11,312,1515
湖南,430000,6858d6dfe680bdf7,Sedan,2017,11,350,1602
福建,350000,6858d6dfe680bdf7,Sedan,2017,11,333,1422
辽宁,210000,6858d6dfe680bdf7,Sedan,2017,11,228,1471
重庆,500000,6858d6dfe680bdf7,Sedan,2017,11,247,908
陕西,610000,6858d6dfe680bdf7,Sedan,2017,11,186,1263
黑龙江,230000,6858d6dfe680bdf7,Sedan,2017,11,94,727
上海,310000,79de4e4b24c35b04,MPV,2017,11,325,2068
云南,530000,79de4e4b24c35b04,MPV,2017,11,622,2753
内蒙古,150000,79de4e4b24c35b04,MPV,2017,11,211,1339
北京,110000,79de4e4b24c35b04,MPV,2017,11,126,2991
四川,510000,79de4e4b24c35b04,MPV,2017,11,423,2306
安徽,340000,79de4e4b24c35b04,MPV,2017,11,994,3050
山东,370000,79de4e4b24c35b04,MPV,2017,11,2048,8497
山西,140000,79de4e4b24c35b04,MPV,2017,11,572,3035
广东,440000,79de4e4b24c35b04,MPV,2017,11,3185,14882
广西,450000,79de4e4b24c35b04,MPV,2017,11,1932,3928
江苏,320000,79de4e4b24c35b04,MPV,2017,11,1529,6667
江西,360000,79de4e4b24c35b04,MPV,2017,11,520,1666
河北,130000,79de4e4b24c35b04,MPV,2017,11,1412,6324
河南,410000,79de4e4b24c35b04,MPV,2017,11,3241,11831
浙江,330000,79de4e4b24c35b04,MPV,2017,11,1020,5893
湖北,420000,79de4e4b24c35b04,MPV,2017,11,450,2262
湖南,430000,79de4e4b24c35b04,MPV,2017,11,851,2812
福建,350000,79de4e4b24c35b04,MPV,2017,11,542,2217
辽宁,210000,79de4e4b24c35b04,MPV,2017,11,698,3348
重庆,500000,79de4e4b24c35b04,MPV,2017,11,157,982
陕西,610000,79de4e4b24c35b04,MPV,2017,11,692,2887
黑龙江,230000,79de4e4b24c35b04,MPV,2017,11,606,2946
上海,310000,12f8b7e14947c34d,Sedan,2017,11,944,1447
云南,530000,12f8b7e14947c34d,Sedan,2017,11,339,775
内蒙古,150000,12f8b7e14947c34d,Sedan,2017,11,451,1167
北京,110000,12f8b7e14947c34d,Sedan,2017,11,85,1127
四川,510000,12f8b7e14947c34d,Sedan,2017,11,780,1450
安徽,340000,12f8b7e14947c34d,Sedan,2017,11,462,1109
山东,370000,12f8b7e14947c34d,Sedan,2017,11,1149,3590
山西,140000,12f8b7e14947c34d,Sedan,2017,11,296,904
广东,440000,12f8b7e14947c34d,Sedan,2017,11,291,1310
广西,450000,12f8b7e14947c34d,Sedan,2017,11,108,380
江苏,320000,12f8b7e14947c34d,Sedan,2017,11,1500,3055
江西,360000,12f8b7e14947c34d,Sedan,2017,11,426,682
河北,130000,12f8b7e14947c34d,Sedan,2017,11,710,2387
河南,410000,12f8b7e14947c34d,Sedan,2017,11,765,2373
浙江,330000,12f8b7e14947c34d,Sedan,2017,11,881,1791
湖北,420000,12f8b7e14947c34d,Sedan,2017,11,273,664
湖南,430000,12f8b7e14947c34d,Sedan,2017,11,463,843
福建,350000,12f8b7e14947c34d,Sedan,2017,11,302,693
辽宁,210000,12f8b7e14947c34d,Sedan,2017,11,102,664
重庆,500000,12f8b7e14947c34d,Sedan,2017,11,128,395
陕西,610000,12f8b7e14947c34d,Sedan,2017,11,1013,1755
黑龙江,230000,12f8b7e14947c34d,Sedan,2017,11,117,707
上海,310000,04e66e578f653ab9,Sedan,2017,11,431,532
云南,530000,04e66e578f653ab9,Sedan,2017,11,219,356
内蒙古,150000,04e66e578f653ab9,Sedan,2017,11,86,272
北京,110000,04e66e578f653ab9,Sedan,2017,11,148,588
四川,510000,04e66e578f653ab9,Sedan,2017,11,299,553
安徽,340000,04e66e578f653ab9,Sedan,2017,11,225,505
山东,370000,04e66e578f653ab9,Sedan,2017,11,495,1479
山西,140000,04e66e578f653ab9,Sedan,2017,11,109,320
广东,440000,04e66e578f653ab9,Sedan,2017,11,135,587
广西,450000,04e66e578f653ab9,Sedan,2017,11,40,122
江苏,320000,04e66e578f653ab9,Sedan,2017,11,723,1317
江西,360000,04e66e578f653ab9,Sedan,2017,11,129,278
河北,130000,04e66e578f653ab9,Sedan,2017,11,316,936
河南,410000,04e66e578f653ab9,Sedan,2017,11,360,1200
浙江,330000,04e66e578f653ab9,Sedan,2017,11,510,754
湖北,420000,04e66e578f653ab9,Sedan,2017,11,118,264
湖南,430000,04e66e578f653ab9,Sedan,2017,11,193,323
福建,350000,04e66e578f653ab9,Sedan,2017,11,102,238
辽宁,210000,04e66e578f653ab9,Sedan,2017,11,66,317
重庆,500000,04e66e578f653ab9,Sedan,2017,11,133,189
陕西,610000,04e66e578f653ab9,Sedan,2017,11,211,499
黑龙江,230000,04e66e578f653ab9,Sedan,2017,11,50,294
上海,310000,dff803b4024d261d,Sedan,2017,11,186,259
云南,530000,dff803b4024d261d,Sedan,2017,11,93,201
内蒙古,150000,dff803b4024d261d,Sedan,2017,11,94,116
北京,110000,dff803b4024d261d,Sedan,2017,11,491,535
四川,510000,dff803b4024d261d,Sedan,2017,11,373,580
安徽,340000,dff803b4024d261d,Sedan,2017,11,225,330
山东,370000,dff803b4024d261d,Sedan,2017,11,667,1196
山西,140000,dff803b4024d261d,Sedan,2017,11,193,243
广东,440000,dff803b4024d261d,Sedan,2017,11,1966,3243
广西,450000,dff803b4024d261d,Sedan,2017,11,319,677
江苏,320000,dff803b4024d261d,Sedan,2017,11,866,875
江西,360000,dff803b4024d261d,Sedan,2017,11,249,343
河北,130000,dff803b4024d261d,Sedan,2017,11,469,544
河南,410000,dff803b4024d261d,Sedan,2017,11,291,1206
浙江,330000,dff803b4024d261d,Sedan,2017,11,751,752
湖北,420000,dff803b4024d261d,Sedan,2017,11,592,638
湖南,430000,dff803b4024d261d,Sedan,2017,11,380,587
福建,350000,dff803b4024d261d,Sedan,2017,11,727,567
辽宁,210000,dff803b4024d261d,Sedan,2017,11,273,444
重庆,500000,dff803b4024d261d,Sedan,2017,11,292,340
陕西,610000,dff803b4024d261d,Sedan,2017,11,176,291
黑龙江,230000,dff803b4024d261d,Sedan,2017,11,104,252
上海,310000,61e73e32ad101892,SUV,2017,11,224,271
云南,530000,61e73e32ad101892,SUV,2017,11,384,316
内蒙古,150000,61e73e32ad101892,SUV,2017,11,540,283
北京,110000,61e73e32ad101892,SUV,2017,11,804,596
四川,510000,61e73e32ad101892,SUV,2017,11,750,596
安徽,340000,61e73e32ad101892,SUV,2017,11,234,328
山东,370000,61e73e32ad101892,SUV,2017,11,824,1282
山西,140000,61e73e32ad101892,SUV,2017,11,371,313
广东,440000,61e73e32ad101892,SUV,2017,11,2201,3045
广西,450000,61e73e32ad101892,SUV,2017,11,360,572
江苏,320000,61e73e32ad101892,SUV,2017,11,580,706
江西,360000,61e73e32ad101892,SUV,2017,11,286,368
河北,130000,61e73e32ad101892,SUV,2017,11,1012,867
河南,410000,61e73e32ad101892,SUV,2017,11,651,2128
浙江,330000,61e73e32ad101892,SUV,2017,11,674,712
湖北,420000,61e73e32ad101892,SUV,2017,11,1203,916
湖南,430000,61e73e32ad101892,SUV,2017,11,506,657
福建,350000,61e73e32ad101892,SUV,2017,11,382,401
辽宁,210000,61e73e32ad101892,SUV,2017,11,829,715
重庆,500000,61e73e32ad101892,SUV,2017,11,430,334
陕西,610000,61e73e32ad101892,SUV,2017,11,476,517
黑龙江,230000,61e73e32ad101892,SUV,2017,11,440,444
上海,310000,a432c483b5beb856,Sedan,2017,11,92,158
云南,530000,a432c483b5beb856,Sedan,2017,11,182,238
内蒙古,150000,a432c483b5beb856,Sedan,2017,11,180,116
北京,110000,a432c483b5beb856,Sedan,2017,11,82,238
四川,510000,a432c483b5beb856,Sedan,2017,11,393,367
安徽,340000,a432c483b5beb856,Sedan,2017,11,188,255
山东,370000,a432c483b5beb856,Sedan,2017,11,312,672
山西,140000,a432c483b5beb856,Sedan,2017,11,143,158
广东,440000,a432c483b5beb856,Sedan,2017,11,1185,2482
广西,450000,a432c483b5beb856,Sedan,2017,11,230,436
江苏,320000,a432c483b5beb856,Sedan,2017,11,596,665
江西,360000,a432c483b5beb856,Sedan,2017,11,296,258
河北,130000,a432c483b5beb856,Sedan,2017,11,344,384
河南,410000,a432c483b5beb856,Sedan,2017,11,425,583
浙江,330000,a432c483b5beb856,Sedan,2017,11,587,635
湖北,420000,a432c483b5beb856,Sedan,2017,11,243,352
湖南,430000,a432c483b5beb856,Sedan,2017,11,359,476
福建,350000,a432c483b5beb856,Sedan,2017,11,259,367
辽宁,210000,a432c483b5beb856,Sedan,2017,11,222,265
重庆,500000,a432c483b5beb856,Sedan,2017,11,125,203
陕西,610000,a432c483b5beb856,Sedan,2017,11,113,183
黑龙江,230000,a432c483b5beb856,Sedan,2017,11,113,131
上海,310000,0797526c057dcf5b,Sedan,2017,11,330,464
云南,530000,0797526c057dcf5b,Sedan,2017,11,527,444
内蒙古,150000,0797526c057dcf5b,Sedan,2017,11,533,312
北京,110000,0797526c057dcf5b,Sedan,2017,11,378,807
四川,510000,0797526c057dcf5b,Sedan,2017,11,1083,999
安徽,340000,0797526c057dcf5b,Sedan,2017,11,778,736
山东,370000,0797526c057dcf5b,Sedan,2017,11,2804,2493
山西,140000,0797526c057dcf5b,Sedan,2017,11,1289,696
广东,440000,0797526c057dcf5b,Sedan,2017,11,10485,10094
广西,450000,0797526c057dcf5b,Sedan,2017,11,2157,2059
江苏,320000,0797526c057dcf5b,Sedan,2017,11,2532,2049
江西,360000,0797526c057dcf5b,Sedan,2017,11,1393,958
河北,130000,0797526c057dcf5b,Sedan,2017,11,2518,1393
河南,410000,0797526c057dcf5b,Sedan,2017,11,1999,2533
浙江,330000,0797526c057dcf5b,Sedan,2017,11,1935,1695
湖北,420000,0797526c057dcf5b,Sedan,2017,11,1303,1292
湖南,430000,0797526c057dcf5b,Sedan,2017,11,1696,1584
福建,350000,0797526c057dcf5b,Sedan,2017,11,1572,1191
辽宁,210000,0797526c057dcf5b,Sedan,2017,11,2285,1140
重庆,500000,0797526c057dcf5b,Sedan,2017,11,547,535
陕西,610000,0797526c057dcf5b,Sedan,2017,11,390,535
黑龙江,230000,0797526c057dcf5b,Sedan,2017,11,1104,575
上海,310000,936168bd4850913d,SUV,2017,11,333,123
云南,530000,936168bd4850913d,SUV,2017,11,533,38
内蒙古,150000,936168bd4850913d,SUV,2017,11,458,25
北京,110000,936168bd4850913d,SUV,2017,11,689,117
四川,510000,936168bd4850913d,SUV,2017,11,642,71
安徽,340000,936168bd4850913d,SUV,2017,11,622,59
山东,370000,936168bd4850913d,SUV,2017,11,1423,207
山西,140000,936168bd4850913d,SUV,2017,11,595,44
广东,440000,936168bd4850913d,SUV,2017,11,3829,370
广西,450000,936168bd4850913d,SUV,2017,11,407,40
江苏,320000,936168bd4850913d,SUV,2017,11,1203,108
江西,360000,936168bd4850913d,SUV,2017,11,437,46
河北,130000,936168bd4850913d,SUV,2017,11,1205,80
河南,410000,936168bd4850913d,SUV,2017,11,1512,679
浙江,330000,936168bd4850913d,SUV,2017,11,1105,194
湖北,420000,936168bd4850913d,SUV,2017,11,1723,71
湖南,430000,936168bd4850913d,SUV,2017,11,816,73
福建,350000,936168bd4850913d,SUV,2017,11,700,59
辽宁,210000,936168bd4850913d,SUV,2017,11,1081,224
重庆,500000,936168bd4850913d,SUV,2017,11,301,33
陕西,610000,936168bd4850913d,SUV,2017,11,578,86
黑龙江,230000,936168bd4850913d,SUV,2017,11,729,65
上海,310000,cc21c7e91a3b5a0c,SUV,2017,11,177,705
云南,530000,cc21c7e91a3b5a0c,SUV,2017,11,359,955
内蒙古,150000,cc21c7e91a3b5a0c,SUV,2017,11,215,898
北京,110000,cc21c7e91a3b5a0c,SUV,2017,11,198,1018
四川,510000,cc21c7e91a3b5a0c,SUV,2017,11,364,1095
安徽,340000,cc21c7e91a3b5a0c,SUV,2017,11,377,1378
山东,370000,cc21c7e91a3b5a0c,SUV,2017,11,700,3625
山西,140000,cc21c7e91a3b5a0c,SUV,2017,11,278,1070
广东,440000,cc21c7e91a3b5a0c,SUV,2017,11,2189,4802
广西,450000,cc21c7e91a3b5a0c,SUV,2017,11,275,720
江苏,320000,cc21c7e91a3b5a0c,SUV,2017,11,913,2823
江西,360000,cc21c7e91a3b5a0c,SUV,2017,11,301,749
河北,130000,cc21c7e91a3b5a0c,SUV,2017,11,591,2703
河南,410000,cc21c7e91a3b5a0c,SUV,2017,11,743,2699
浙江,330000,cc21c7e91a3b5a0c,SUV,2017,11,900,2449
湖北,420000,cc21c7e91a3b5a0c,SUV,2017,11,736,1498
湖南,430000,cc21c7e91a3b5a0c,SUV,2017,11,399,1008
福建,350000,cc21c7e91a3b5a0c,SUV,2017,11,471,1277
辽宁,210000,cc21c7e91a3b5a0c,SUV,2017,11,426,1858
重庆,500000,cc21c7e91a3b5a0c,SUV,2017,11,160,432
陕西,610000,cc21c7e91a3b5a0c,SUV,2017,11,229,1013
黑龙江,230000,cc21c7e91a3b5a0c,SUV,2017,11,246,1522
上海,310000,7aab7fca2470987e,MPV,2017,11,199,303
云南,530000,7aab7fca2470987e,MPV,2017,11,17,113
内蒙古,150000,7aab7fca2470987e,MPV,2017,11,21,169
北京,110000,7aab7fca2470987e,MPV,2017,11,257,463
四川,510000,7aab7fca2470987e,MPV,2017,11,31,169
安徽,340000,7aab7fca2470987e,MPV,2017,11,61,291
山东,370000,7aab7fca2470987e,MPV,2017,11,268,1148
山西,140000,7aab7fca2470987e,MPV,2017,11,93,254
广东,440000,7aab7fca2470987e,MPV,2017,11,910,1344
广西,450000,7aab7fca2470987e,MPV,2017,11,20,164
江苏,320000,7aab7fca2470987e,MPV,2017,11,342,695
江西,360000,7aab7fca2470987e,MPV,2017,11,32,167
河北,130000,7aab7fca2470987e,MPV,2017,11,226,676
河南,410000,7aab7fca2470987e,MPV,2017,11,142,1495
浙江,330000,7aab7fca2470987e,MPV,2017,11,299,610
湖北,420000,7aab7fca2470987e,MPV,2017,11,63,178
湖南,430000,7aab7fca2470987e,MPV,2017,11,40,154
福建,350000,7aab7fca2470987e,MPV,2017,11,65,176
辽宁,210000,7aab7fca2470987e,MPV,2017,11,127,625
重庆,500000,7aab7fca2470987e,MPV,2017,11,19,73
陕西,610000,7aab7fca2470987e,MPV,2017,11,31,248
黑龙江,230000,7aab7fca2470987e,MPV,2017,11,39,429
上海,310000,fde95ea242abd896,SUV,2017,11,224,877
云南,530000,fde95ea242abd896,SUV,2017,11,302,1451
内蒙古,150000,fde95ea242abd896,SUV,2017,11,142,947
北京,110000,fde95ea242abd896,SUV,2017,11,159,1209
四川,510000,fde95ea242abd896,SUV,2017,11,429,1673
安徽,340000,fde95ea242abd896,SUV,2017,11,286,1582
山东,370000,fde95ea242abd896,SUV,2017,11,697,3710
山西,140000,fde95ea242abd896,SUV,2017,11,213,1391
广东,440000,fde95ea242abd896,SUV,2017,11,3592,10082
广西,450000,fde95ea242abd896,SUV,2017,11,374,1371
江苏,320000,fde95ea242abd896,SUV,2017,11,683,3337
江西,360000,fde95ea242abd896,SUV,2017,11,246,1169
河北,130000,fde95ea242abd896,SUV,2017,11,544,2883
河南,410000,fde95ea242abd896,SUV,2017,11,449,2681
浙江,330000,fde95ea242abd896,SUV,2017,11,748,3579
湖北,420000,fde95ea242abd896,SUV,2017,11,630,1905
湖南,430000,fde95ea242abd896,SUV,2017,11,384,1703
福建,350000,fde95ea242abd896,SUV,2017,11,678,1976
辽宁,210000,fde95ea242abd896,SUV,2017,11,502,2046
重庆,500000,fde95ea242abd896,SUV,2017,11,225,625
陕西,610000,fde95ea242abd896,SUV,2017,11,178,1038
黑龙江,230000,fde95ea242abd896,SUV,2017,11,239,1361
上海,310000,97f15de12cfabbd5,Sedan,2017,11,377,1008
云南,530000,97f15de12cfabbd5,Sedan,2017,11,130,1072
内蒙古,150000,97f15de12cfabbd5,Sedan,2017,11,210,823
北京,110000,97f15de12cfabbd5,Sedan,2017,11,628,1462
四川,510000,97f15de12cfabbd5,Sedan,2017,11,331,986
安徽,340000,97f15de12cfabbd5,Sedan,2017,11,283,1554
山东,370000,97f15de12cfabbd5,Sedan,2017,11,988,3415
山西,140000,97f15de12cfabbd5,Sedan,2017,11,376,1036
广东,440000,97f15de12cfabbd5,Sedan,2017,11,2999,7099
广西,450000,97f15de12cfabbd5,Sedan,2017,11,131,1150
江苏,320000,97f15de12cfabbd5,Sedan,2017,11,1098,3315
江西,360000,97f15de12cfabbd5,Sedan,2017,11,216,901
河北,130000,97f15de12cfabbd5,Sedan,2017,11,973,2371
河南,410000,97f15de12cfabbd5,Sedan,2017,11,591,3173
浙江,330000,97f15de12cfabbd5,Sedan,2017,11,1557,3663
湖北,420000,97f15de12cfabbd5,Sedan,2017,11,482,1157
湖南,430000,97f15de12cfabbd5,Sedan,2017,11,452,1427
福建,350000,97f15de12cfabbd5,Sedan,2017,11,513,1320
辽宁,210000,97f15de12cfabbd5,Sedan,2017,11,1106,2250
重庆,500000,97f15de12cfabbd5,Sedan,2017,11,162,567
陕西,610000,97f15de12cfabbd5,Sedan,2017,11,237,646
黑龙江,230000,97f15de12cfabbd5,Sedan,2017,11,571,1391
上海,310000,f5d69960089c3614,SUV,2017,11,317,1965
云南,530000,f5d69960089c3614,SUV,2017,11,89,1251
内蒙古,150000,f5d69960089c3614,SUV,2017,11,60,970
北京,110000,f5d69960089c3614,SUV,2017,11,408,3158
四川,510000,f5d69960089c3614,SUV,2017,11,312,2651
安徽,340000,f5d69960089c3614,SUV,2017,11,107,1927
山东,370000,f5d69960089c3614,SUV,2017,11,263,4356
山西,140000,f5d69960089c3614,SUV,2017,11,41,951
广东,440000,f5d69960089c3614,SUV,2017,11,433,4830
广西,450000,f5d69960089c3614,SUV,2017,11,57,917
江苏,320000,f5d69960089c3614,SUV,2017,11,232,3530
江西,360000,f5d69960089c3614,SUV,2017,11,76,1115
河北,130000,f5d69960089c3614,SUV,2017,11,139,2714
河南,410000,f5d69960089c3614,SUV,2017,11,129,3381
浙江,330000,f5d69960089c3614,SUV,2017,11,127,2714
湖北,420000,f5d69960089c3614,SUV,2017,11,138,1589
湖南,430000,f5d69960089c3614,SUV,2017,11,157,1864
福建,350000,f5d69960089c3614,SUV,2017,11,111,1246
辽宁,210000,f5d69960089c3614,SUV,2017,11,141,1535
重庆,500000,f5d69960089c3614,SUV,2017,11,145,1323
陕西,610000,f5d69960089c3614,SUV,2017,11,152,1685
黑龙江,230000,f5d69960089c3614,SUV,2017,11,68,990
上海,310000,5b1c11c3efed5312,SUV,2017,11,143,286
云南,530000,5b1c11c3efed5312,SUV,2017,11,97,239
内蒙古,150000,5b1c11c3efed5312,SUV,2017,11,52,266
北京,110000,5b1c11c3efed5312,SUV,2017,11,23,436
四川,510000,5b1c11c3efed5312,SUV,2017,11,173,460
安徽,340000,5b1c11c3efed5312,SUV,2017,11,381,769
山东,370000,5b1c11c3efed5312,SUV,2017,11,438,1280
山西,140000,5b1c11c3efed5312,SUV,2017,11,97,473
广东,440000,5b1c11c3efed5312,SUV,2017,11,535,1081
广西,450000,5b1c11c3efed5312,SUV,2017,11,67,172
